/* DATA DESCRIPTION:
Citation:	Yang, Yi-Jie; Singha, Suman (2025): Oil slicks, look-alikes and other remarkable SAR signatures in Sentinel-1 imagery in the Eastern Mediterranean Sea in 2019 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.980773
Abstract:	Spaceborne synthetic aperture radar (SAR) has been applied to detect oil slicks. Previous studies applied machine learning and deep learning techniques to automate oil slick detection. However, a large amount of data is generally required to train such a model. It highlights the importance and necessity of a publicly available oil slick dataset. This dataset provides annotations of oil slicks located in longitude from 30°E to 36°E and in latitude from 31°N to 34.7°N in the Eastern Mediterranean Sea, observed from Sentinel-1 SAR in 2019. The annotation and inspection of the oil slicks were initially done in the framework of a previous study by the authors (Yang, Y.-J. et al., 2024). On top of that, images with oceanic and other phenomena, which can also manifest similar SAR signatures and are considered look-alikes, are also included in the dataset as a no-oil set. A well-developed oil spill detection system should be able to not only detect oil spills but also avoid the detection of these look-alikes. These look-alikes were collected on a larger extent, ranging between 27.1212703°E and 36.0881997°E in longitudes and 29.2991798°N and 36.3715771°N in latitudes. There are, in total, 1365 image patches with 3225 oil objects in the oil set and 2290 image patches in the no-oil set.
Keyword(s):	Eastern Mediterranean Sea; look-alikes; oil slick; Sentinel-1; synthetic aperture radar
Supplement to:	Yang, Yi-Jie; Singha, Suman; Goldman, Ron; Schütte, Florian (2025): Dataset of oil slicks, look-alikes and remarkable SAR signatures obtained from Sentinel-1 data in the Eastern Mediterranean Sea. Earth System Science Data, 17(12), 6807-6837, https://doi.org/10.5194/essd-17-6807-2025
Related to:	Yang, Yi-Jie; Singha, Suman; Goldman, Ron (2024): A near real-time automated oil spill detection and early warning system using Sentinel-1 SAR imagery for the Southeastern Mediterranean Sea. International Journal of Remote Sensing, 45(6), 1997-2027, https://doi.org/10.1080/01431161.2024.2321468
Related code / software:	Yang, Yi-Jie (2025): yi-jie-yang/dataset_DARTIS_2019: Dataset code v1 [software]. Zenodo, https://doi.org/10.5281/ZENODO.17789853
Further details:	Metadata: Oil slicks, look-alikes and other remarkable SAR signatures in Sentinel-1 imagery in the Eastern Mediterranean Sea in 2019 (URI: https://download.pangaea.de/reference/132855/attachments/Metadata.txt)
	Readme: Oil slicks, look-alikes and other remarkable SAR signatures in Sentinel-1 imagery in the Eastern Mediterranean Sea in 2019 (URI: https://download.pangaea.de/reference/132854/attachments/README.pdf)
Funding:	Federal Ministry of Education and Research (BMBF) (URI: https://www.bmbf.de/), grant/award no. 03F0823B: Development of an Automated Real-Time Intelligent Information System for Early Warning and Preparedness of Offshore Oil and Gas Operations off the Coast of Israel (DARTIS) (URI: https://foerderportal.bund.de/foekat/jsp/SucheAction.do?actionMode=view&fkz=03F0823B)
Coverage:	MEDIAN LATITUDE: 32.835378 * MEDIAN LONGITUDE: 31.604735 * SOUTH-BOUND LATITUDE: 29.299180 * WEST-BOUND LONGITUDE: 27.121270 * NORTH-BOUND LATITUDE: 36.371577 * EAST-BOUND LONGITUDE: 36.088200
	DATE/TIME START: 2019-01-01T03:42:35 * DATE/TIME END: 2019-12-31T15:49:33
Event(s):	DARTIS_2019 * LATITUDE START: 29.299180 * LONGITUDE START: 27.121270 * LATITUDE END: 36.371577 * LONGITUDE END: 36.088200 * DATE/TIME START: 2019-01-01T03:42:35 * DATE/TIME END: 2019-12-31T15:49:33 * METHOD/DEVICE: Satellite imagery (SATI)
Parameter(s):	Image set (Image set) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: subset; oc : oil/coast; ow : oil/water; nc : no_oil/coast; nw : no_oil/water
	Image (IMAGE) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: jpg_file
	Binary Object (Binary) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: xml_file
	Identification (ID) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: tag
	Identification (ID) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_name
	DATE/TIME (Date/Time) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: start_time
	DATE/TIME (Date/Time) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: end_time
	Identification (ID) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: Sentinel_ID
	Width [pixel] (Width) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_width
	Height [pixel] (Height) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_height
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_ul_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_ul_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_ur_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_ur_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_br_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_br_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_bl_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: patch_bl_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_ul_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_ul_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_ur_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_ur_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_br_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_br_lat
	LONGITUDE (Longitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_bl_lon
	LATITUDE (Latitude) * GEOCODE * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_bl_lat
	Position, X [pixel] (Pos X) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_patchloc_xmin
	Position, Y [pixel] (Pos Y) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_patchloc_ymin
	Position, X [pixel] (Pos X) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_patchloc_xmax
	Position, Y [pixel] (Pos Y) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: obj_patchloc_ymax
	Size [pixel] (Size) * PI: Yang, Yi-Jie (https://orcid.org/0000-0002-4098-8119, yi-jie.yang@dlr.de) * COMMENT: label_size
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Basic curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	57955 data points
Files:	All files referred to in data matrix can be downloaded in one go as ZIP <https://download.pangaea.de/dataset/980773/allfiles.zip> or TAR <https://download.pangaea.de/dataset/980773/allfiles.tar> (PANGAEA user account required). To download single files, use the filename from data matrix appended to "https://download.pangaea.de/dataset/980773/files/".
*/
Image set (subset; oc : oil/coast; ow : ...)	IMAGE (jpg_file)	Binary (xml_file)	ID (tag)	ID (patch_name)	Date/Time (start_time)	Date/Time (end_time)	ID (Sentinel_ID)	Width [pixel] (patch_width)	Height [pixel] (patch_height)	Longitude (patch_ul_lon)	Latitude (patch_ul_lat)	Longitude (patch_ur_lon)	Latitude (patch_ur_lat)	Longitude (patch_br_lon)	Latitude (patch_br_lat)	Longitude (patch_bl_lon)	Latitude (patch_bl_lat)	Longitude (obj_ul_lon)	Latitude (obj_ul_lat)	Longitude (obj_ur_lon)	Latitude (obj_ur_lat)	Longitude (obj_br_lon)	Latitude (obj_br_lat)	Longitude (obj_bl_lon)	Latitude (obj_bl_lat)	Pos X [pixel] (obj_patchloc_xmin)	Pos Y [pixel] (obj_patchloc_ymin)	Pos X [pixel] (obj_patchloc_xmax)	Pos Y [pixel] (obj_patchloc_ymax)	Size [pixel] (label_size)
ow	ow-0106.jpg	ow-0106.xml	ow-0106-02-000300	S1_20190312_035849_040029_VV_12	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	874	874	30.1838401358123	31.5555533621174	30.0029310612709	31.5838006061139	29.9690343965183	31.4263946984153	30.1499434710597	31.3981474544188	30.0864316088634	31.5294366071579	30.0791869662902	31.5305677896978	30.0783337321660	31.5266056272615	30.0855783747392	31.5254744447216	429	222	464	244	770
ow	ow-0106.jpg	ow-0106.xml	ow-0106-03-000301	S1_20190312_035849_040029_VV_12	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	874	874	30.1838401358123	31.5555533621174	30.0029310612709	31.5838006061139	29.9690343965183	31.4263946984153	30.1499434710597	31.3981474544188	30.1635952263414	31.5499651779685	30.1522107880121	31.5517427505312	30.1500389193323	31.5416572461478	30.1614233576616	31.5398796735851	89	47	144	103	3080
ow	ow-0106.jpg	ow-0106.xml	ow-0106-04-000302	S1_20190312_035849_040029_VV_12	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	874	874	30.1838401358123	31.5555533621174	30.0029310612709	31.5838006061139	29.9690343965183	31.4263946984153	30.1499434710597	31.3981474544188	30.1538549397379	31.5434814119328	30.0325589240843	31.5624206396009	30.0021527625671	31.4212235782329	30.1234487782207	31.4022843505648	128	90	714	874	459424
ow	ow-0106.jpg	ow-0106.xml	ow-0106-05-000303	S1_20190312_035849_040029_VV_12	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	874	874	30.1838401358123	31.5555533621174	30.0029310612709	31.5838006061139	29.9690343965183	31.4263946984153	30.1499434710597	31.3981474544188	30.0764311697967	31.5326734668480	30.0685655578601	31.5339016078913	30.0676735403666	31.5297593471624	30.0755391523032	31.5285312061191	479	213	517	236	874
ow	ow-0106.jpg	ow-0106.xml	ow-0106-06-000304	S1_20190312_035849_040029_VV_12	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	874	874	30.1838401358123	31.5555533621174	30.0029310612709	31.5838006061139	29.9690343965183	31.4263946984153	30.1499434710597	31.3981474544188	30.1759357405064	31.5566014048682	30.1713819651747	31.5573124338933	30.1704899476812	31.5531701731643	30.1750437230129	31.5524591441393	38	1	60	24	506
ow	ow-0106.jpg	ow-0106.xml	ow-0106-07-000305	S1_20190312_035849_040029_VV_12	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	874	874	30.1838401358123	31.5555533621174	30.0029310612709	31.5838006061139	29.9690343965183	31.4263946984153	30.1499434710597	31.3981474544188	30.1723785661993	31.5539922069106	30.1688597398067	31.5545416384300	30.1681228557903	31.5511197708713	30.1716416821830	31.5505703393519	52	18	69	37	323
ow	ow-0106.jpg	ow-0106.xml	ow-0106-08-000306	S1_20190312_035849_040029_VV_12	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	874	874	30.1838401358123	31.5555533621174	30.0029310612709	31.5838006061139	29.9690343965183	31.4263946984153	30.1499434710597	31.3981474544188	30.1685625457938	31.5521680411255	30.1658716785523	31.5525881946404	30.1652899280131	31.5498867202519	30.1679807952546	31.5494665667371	68	31	81	46	195
ow	ow-0106.jpg	ow-0106.xml	ow-0106-09-000307	S1_20190312_035849_040029_VV_12	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	874	874	30.1838401358123	31.5555533621174	30.0029310612709	31.5838006061139	29.9690343965183	31.4263946984153	30.1499434710597	31.3981474544188	30.1663505873800	31.5508380320027	30.1636597201386	31.5512581855176	30.1632718864457	31.5494572025919	30.1659627536872	31.5490370490771	77	40	90	50	130
ow	ow-0107.jpg	ow-0107.xml	ow-0107-01-000308	S1_20190312_035849_040029_VV_13	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	640	640	30.3271835257270	31.4746588719741	30.1947685890480	31.4954803927416	30.1697828406591	31.3802091307496	30.3021977773381	31.3593876099820	30.1860615750238	31.3862168988713	30.1817167099141	31.3869001050215	30.1804283822628	31.3809564305750	30.1847732473726	31.3802732244248	570	594	591	627	693
ow	ow-0107.jpg	ow-0107.xml	ow-0107-02-000309	S1_20190312_035849_040029_VV_13	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	640	640	30.3271835257270	31.4746588719741	30.1947685890480	31.4954803927416	30.1697828406591	31.3802091307496	30.3021977773381	31.3593876099820	30.2319466641758	31.4123405082342	30.2242914256490	31.4135442524036	30.2217147703464	31.4016569035107	30.2293700088732	31.4004531593413	382	415	419	481	2442
ow	ow-0107.jpg	ow-0107.xml	ow-0107-03-000310	S1_20190312_035849_040029_VV_13	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	640	640	30.3271835257270	31.4746588719741	30.1947685890480	31.4954803927416	30.1697828406591	31.3802091307496	30.3021977773381	31.3593876099820	30.3045448844578	31.4225298614507	30.2995793243323	31.4233106684795	30.2982129162173	31.4170067713393	30.3031784763428	31.4162259643105	53	299	77	334	840
ow	ow-0107.jpg	ow-0107.xml	ow-0107-04-000311	S1_20190312_035849_040029_VV_13	2019-03-12T03:58:49	2019-03-12T04:00:29	S1B_IW_GRDH_1SDV_20190312T035939_20190312T040004_015316_01CAB5_09EE.SAFE	640	640	30.3271835257270	31.4746588719741	30.1947685890480	31.4954803927416	30.1697828406591	31.3802091307496	30.3021977773381	31.3593876099820	30.2338436918578	31.3993771968712	30.2292919284095	31.4000929366476	30.2284330433086	31.3961304870166	30.2329848067570	31.3954147472402	360	483	382	505	484
ow	ow-0108.jpg	ow-0108.xml	ow-0108-01-000312	S1_20190312_154835_155015_VV_1	2019-03-12T15:48:35	2019-03-12T15:50:15	S1A_IW_GRDH_1SDV_20190312T154835_20190312T154900_026307_02F0D5_EA94.SAFE	640	640	32.3707336917462	31.5158081218854	32.5034865782163	31.5370313441323	32.4779409711848	31.6522665429592	32.3451880847147	31.6310433207123	32.4220000235580	31.5819857407369	32.4276005359559	31.5828810954254	32.4269219807691	31.5859420303943	32.4213214683712	31.5850466757057	307	311	334	328	459
ow	ow-0109.jpg	ow-0109.xml	ow-0109-01-000313	S1_20190312_154835_155015_VV_2	2019-03-12T15:48:35	2019-03-12T15:50:15	S1A_IW_GRDH_1SDV_20190312T154900_20190312T154925_026307_02F0D5_5A39.SAFE	640	640	32.1889245144516	32.8844383615574	32.3235221979969	32.9054651624357	32.2978617825280	33.0206506190477	32.1632640989828	32.9996238181694	32.2449288131242	32.9349052736707	32.2516586973015	32.9359566137146	32.2464464254094	32.9593536595889	32.2397165412321	32.9583023195450	309	224	341	354	4160
ow	ow-0110.jpg	ow-0110.xml	ow-0110-01-000314	S1_20190313_035116_035258_VV_1	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035141_20190313T035206_026314_02F112_DA9D.SAFE	640	640	33.2641185052937	34.3150996782648	33.1272213842516	34.3360494161254	33.1016577285782	34.2207392701898	33.2385548496203	34.1997895323292	33.2007539503679	34.2746859380414	33.1793637752051	34.2779593345821	33.1758088293380	34.2619240174130	33.1971990045008	34.2586506208723	246	269	346	358	8900
ow	ow-0111.jpg	ow-0111.xml	ow-0111-01-000315	S1_20190313_035116_035258_VV_2	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035141_20190313T035206_026314_02F112_DA9D.SAFE	640	640	33.2542566678292	34.0493299102895	33.1184071756996	34.0704571722542	33.0923439688169	33.9551942649195	33.2281934609465	33.9340670029548	33.1784267520110	34.0025834163839	33.1618700951577	34.0051583014359	33.1589379843834	33.9921912243607	33.1754946412367	33.9896163393088	297	314	375	386	5616
ow	ow-0111.jpg	ow-0111.xml	ow-0111-02-000316	S1_20190313_035116_035258_VV_2	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035141_20190313T035206_026314_02F112_DA9D.SAFE	640	640	33.2542566678292	34.0493299102895	33.1184071756996	34.0704571722542	33.0923439688169	33.9551942649195	33.2281934609465	33.9340670029548	33.1888375016745	34.0136416918027	33.1665496943720	34.0171078832188	33.1622329757321	33.9980174641915	33.1845207830346	33.9945512727754	261	246	366	352	11130
ow	ow-0112.jpg	ow-0112.xml	ow-0112-01-000317	S1_20190313_035116_035258_VV_3	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035141_20190313T035206_026314_02F112_DA9D.SAFE	640	640	33.3356534477892	33.8826018824542	33.1998716515179	33.9038801582567	33.1736242982318	33.7886129237220	33.3094060945031	33.7673346479195	33.2662026951559	33.8420026493890	33.2468962209986	33.8450281542297	33.2431641754532	33.8286385943193	33.2624706496105	33.8256130894786	274	276	365	367	8281
ow	ow-0113.jpg	ow-0113.xml	ow-0113-01-000318	S1_20190313_035116_035258_VV_5	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035206_20190313T035231_026314_02F112_B938.SAFE	640	640	31.9745685450645	32.3012104158208	31.8410713656621	32.3214268607827	31.8166569422099	32.2061540369478	31.9501541216124	32.1859375919859	31.9018630912694	32.2466012963762	31.8853845331869	32.2490967638012	31.8809975664728	32.2283836782684	31.8974761245553	32.2258882108434	284	353	363	468	9085
ow	ow-0113.jpg	ow-0113.xml	ow-0113-02-000319	S1_20190313_035116_035258_VV_5	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035206_20190313T035231_026314_02F112_B938.SAFE	640	640	31.9745685450645	32.3012104158208	31.8410713656621	32.3214268607827	31.8166569422099	32.2061540369478	31.9501541216124	32.1859375919859	31.8943450580007	32.2720914942201	31.8878787883734	32.2730707282729	31.8851703132717	32.2602826493787	31.8916365828990	32.2593034153259	344	222	375	293	2201
ow	ow-0113.jpg	ow-0113.xml	ow-0113-03-000320	S1_20190313_035116_035258_VV_5	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035206_20190313T035231_026314_02F112_B938.SAFE	640	640	31.9745685450645	32.3012104158208	31.8410713656621	32.3214268607827	31.8166569422099	32.2061540369478	31.9501541216124	32.1859375919859	31.8992692765827	32.2821274473418	31.8963490257833	32.2825696820754	31.8950901570740	32.2766259270964	31.8980104078735	32.2761836923628	331	164	345	197	462
ow	ow-0113.jpg	ow-0113.xml	ow-0113-04-000321	S1_20190313_035116_035258_VV_5	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035206_20190313T035231_026314_02F112_B938.SAFE	640	640	31.9745685450645	32.3012104158208	31.8410713656621	32.3214268607827	31.8166569422099	32.2061540369478	31.9501541216124	32.1859375919859	31.9187370478856	32.2734166886073	31.8995468283465	32.2763228025706	31.8977920416608	32.2680375683574	31.9169822611999	32.2651314543942	232	195	324	241	4232
ow	ow-0113.jpg	ow-0113.xml	ow-0113-05-000322	S1_20190313_035116_035258_VV_5	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035206_20190313T035231_026314_02F112_B938.SAFE	640	640	31.9745685450645	32.3012104158208	31.8410713656621	32.3214268607827	31.8166569422099	32.2061540369478	31.9501541216124	32.1859375919859	31.9041089074965	32.2531391537231	31.8892990641565	32.2553819155861	31.8873535397877	32.2461961124368	31.9021633831276	32.2439533505738	280	316	351	367	3621
ow	ow-0114.jpg	ow-0114.xml	ow-0114-01-000323	S1_20190313_035116_035258_VV_6	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035206_20190313T035231_026314_02F112_B938.SAFE	640	640	32.1193716542759	31.6817297207915	31.9868757108201	31.7022718633096	31.9621801996627	31.5869698308742	32.0946761431186	31.5664276883562	32.0455479042120	31.6356574904640	32.0368528579227	31.6370055685667	32.0358881895181	31.6325015829247	32.0445832358074	31.6311535048220	299	309	341	334	1050
ow	ow-0115.jpg	ow-0115.xml	ow-0115-01-000324	S1_20190313_035116_035258_VV_8	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035231_20190313T035258_026314_02F112_380A.SAFE;S1A_IW_GRDH_1SDV_20190313T035206_20190313T035231_026314_02F112_B938.SAFE	640	640	32.2518132495773	31.5592885989805	32.1193752973287	31.5799687369020	32.0945149318683	31.4646588313665	32.2269528841169	31.4439786934450	32.1680168648389	31.5138948761409	32.1640851131315	31.5145088177355	32.1634247596739	31.5114458983697	32.1673565113813	31.5108319567751	346	314	365	331	323
ow	ow-0115.jpg	ow-0115.xml	ow-0115-02-000325	S1_20190313_035116_035258_VV_8	2019-03-13T03:51:16	2019-03-13T03:52:58	S1A_IW_GRDH_1SDV_20190313T035231_20190313T035258_026314_02F112_380A.SAFE;S1A_IW_GRDH_1SDV_20190313T035206_20190313T035231_026314_02F112_B938.SAFE	640	640	32.2518132495773	31.5592885989805	32.1193752973287	31.5799687369020	32.0945149318683	31.4646588313665	32.2269528841169	31.4439786934450	32.1834338233355	31.5129774217285	32.1763980571223	31.5140760540555	32.1754269490965	31.5095717608705	32.1824627153097	31.5084731285435	273	306	307	331	850
ow	ow-0116.jpg	ow-0116.xml	ow-0116-01-000326	S1_20190318_154745_154925_VV_1	2019-03-18T15:47:45	2019-03-18T15:49:25	S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE;S1B_IW_GRDH_1SDV_20190318T154745_20190318T154810_015411_01CDBD_E506.SAFE	640	640	32.6248931349516	31.1598301261984	32.7569700019396	31.1809382557735	32.7316133446903	31.2961916252877	32.5995364777023	31.2750834957126	32.7045074822516	31.2698626416045	32.7063648131937	31.2701594746767	32.7058101363163	31.2726806421348	32.7039528053743	31.2723838090627	486	522	495	536	126
ow	ow-0116.jpg	ow-0116.xml	ow-0116-02-000327	S1_20190318_154745_154925_VV_1	2019-03-18T15:47:45	2019-03-18T15:49:25	S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE;S1B_IW_GRDH_1SDV_20190318T154745_20190318T154810_015411_01CDBD_E506.SAFE	640	640	32.6248931349516	31.1598301261984	32.7569700019396	31.1809382557735	32.7316133446903	31.2961916252877	32.5995364777023	31.2750834957126	32.6158284772495	31.2020026208795	32.6193367690288	31.2025633055714	32.6188613317054	31.2047243062498	32.6153530399260	31.2041636215579	1	234	18	246	204
ow	ow-0116.jpg	ow-0116.xml	ow-0116-03-000328	S1_20190318_154745_154925_VV_1	2019-03-18T15:47:45	2019-03-18T15:49:25	S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE;S1B_IW_GRDH_1SDV_20190318T154745_20190318T154810_015411_01CDBD_E506.SAFE	640	640	32.6248931349516	31.1598301261984	32.7569700019396	31.1809382557735	32.7316133446903	31.2961916252877	32.5995364777023	31.2750834957126	32.6135513660574	31.2706123622776	32.6160278073134	31.2710081397071	32.6155127502130	31.2733492237754	32.6130363089570	31.2729534463458	61	604	73	617	156
ow	ow-0116.jpg	ow-0116.xml	ow-0116-04-000329	S1_20190318_154745_154925_VV_1	2019-03-18T15:47:45	2019-03-18T15:49:25	S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE;S1B_IW_GRDH_1SDV_20190318T154745_20190318T154810_015411_01CDBD_E506.SAFE	640	640	32.6248931349516	31.1598301261984	32.7569700019396	31.1809382557735	32.7316133446903	31.2961916252877	32.5995364777023	31.2750834957126	32.6225854959885	31.2761573065728	32.6269192681866	31.2768499170744	32.6263645913092	31.2793710845326	32.6220308191112	31.2786784740309	109	626	130	640	294
ow	ow-0116.jpg	ow-0116.xml	ow-0116-05-000330	S1_20190318_154745_154925_VV_1	2019-03-18T15:47:45	2019-03-18T15:49:25	S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE;S1B_IW_GRDH_1SDV_20190318T154745_20190318T154810_015411_01CDBD_E506.SAFE	640	640	32.6248931349516	31.1598301261984	32.7569700019396	31.1809382557735	32.7316133446903	31.2961916252877	32.5995364777023	31.2750834957126	32.7085721872309	31.2727492342371	32.7114613686963	31.2732109745715	32.7105501138264	31.2773528925384	32.7076609323610	31.2768911522040	508	534	522	557	322
ow	ow-0117.jpg	ow-0117.xml	ow-0117-01-000331	S1_20190318_154745_154925_VV_4	2019-03-18T15:47:45	2019-03-18T15:49:25	S1B_IW_GRDH_1SDV_20190318T154810_20190318T154835_015411_01CDBD_41F5.SAFE	640	640	32.8596992390566	31.2608871231934	32.9918947683728	31.2817213801153	32.9668632572933	31.3969614299492	32.8346677279771	31.3761271730273	32.9218220195820	31.3643497963301	32.9243006857566	31.3647404386474	32.9235184510354	31.3683416902047	32.9210397848607	31.3679510478874	396	503	408	523	240
